product_id,title,category,platform,price,rating,reviews,description
523,Smartphone,Beauty,Flipkart,921.23,2.6,375,This is a high-quality smartphone available on Flipkart.
524,Sunglasses,Clothing,eBay,960.48,4.6,17,This is a high-quality sunglasses available on eBay.
525,Wrist Watch,Clothing,Flipkart,2673.03,2.6,179,This is a high-quality wrist watch available on Flipkart.
526,Casual Shirt,Clothing,Flipkart,1277.09,3.7,65,This is a high-quality casual shirt available on Flipkart.
527,Casual Shirt,Accessories,Amazon,1706.86,3.6,949,This is a high-quality casual shirt available on Amazon.
528,Casual Shirt,Clothing,Amazon,2990.39,4.9,907,This is a high-quality casual shirt available on Amazon.
529,Backpack,Accessories,Amazon,283.29,4.4,729,This is a high-quality backpack available on Amazon.
530,Gaming Mouse,Accessories,Amazon,2729.56,3.7,246,This is a high-quality gaming mouse available on Amazon.
531,Backpack,Electronics,Amazon,1074.81,4.6,964,This is a high-quality backpack available on Amazon.
532,Floral Dress,Footwear,Flipkart,1828.19,3.1,384,This is a high-quality floral dress available on Flipkart.
533,Casual Shirt,Footwear,Amazon,2776.77,4.9,809,This is a high-quality casual shirt available on Amazon.
534,Sunglasses,Accessories,eBay,944.92,4.9,897,This is a high-quality sunglasses available on eBay.
535,Bluetooth Headphones,Accessories,eBay,2845.38,4.6,623,This is a high-quality bluetooth headphones available on eBay.
536,Backpack,Electronics,eBay,652.35,3.1,911,This is a high-quality backpack available on eBay.
537,Backpack,Beauty,Amazon,2245.25,4.4,716,This is a high-quality backpack available on Amazon.
538,Leather Wallet,Electronics,eBay,2305.44,4.9,515,This is a high-quality leather wallet available on eBay.
539,Floral Dress,Beauty,Amazon,372.85,3.3,58,This is a high-quality floral dress available on Amazon.
540,Sneakers,Clothing,Amazon,593.92,2.7,766,This is a high-quality sneakers available on Amazon.
541,Laptop,Accessories,Flipkart,2131.56,4.0,566,This is a high-quality laptop available on Flipkart.
542,Wrist Watch,Beauty,Flipkart,695.25,3.1,171,This is a high-quality wrist watch available on Flipkart.
543,Sneakers,Accessories,eBay,1950.43,4.5,935,This is a high-quality sneakers available on eBay.
544,Casual Shirt,Electronics,Amazon,2726.76,4.4,153,This is a high-quality casual shirt available on Amazon.
545,Laptop,Beauty,eBay,329.62,4.7,479,This is a high-quality laptop available on eBay.
546,Floral Dress,Electronics,Flipkart,2249.73,4.2,897,This is a high-quality floral dress available on Flipkart.
547,Laptop,Accessories,eBay,2626.44,3.3,202,This is a high-quality laptop available on eBay.
548,Formal Pants,Beauty,eBay,595.78,2.9,884,This is a high-quality formal pants available on eBay.
549,Smartphone,Accessories,eBay,467.97,4.9,434,This is a high-quality smartphone available on eBay.
550,LED Monitor,Accessories,eBay,2406.37,4.7,328,This is a high-quality led monitor available on eBay.
551,LED Monitor,Footwear,eBay,1728.16,4.5,137,This is a high-quality led monitor available on eBay.
552,Bluetooth Headphones,Clothing,Flipkart,110.92,2.5,12,This is a high-quality bluetooth headphones available on Flipkart.
553,Floral Dress,Clothing,eBay,1553.2,4.1,22,This is a high-quality floral dress available on eBay.
554,Leather Wallet,Clothing,eBay,2684.64,4.6,745,This is a high-quality leather wallet available on eBay.
555,Gaming Mouse,Accessories,Amazon,1390.41,3.8,280,This is a high-quality gaming mouse available on Amazon.
556,Bluetooth Headphones,Electronics,Flipkart,1755.66,2.7,33,This is a high-quality bluetooth headphones available on Flipkart.
557,Bluetooth Headphones,Clothing,Amazon,662.79,4.4,243,This is a high-quality bluetooth headphones available on Amazon.
558,Smartphone,Clothing,eBay,1431.2,4.6,424,This is a high-quality smartphone available on eBay.
559,Leather Wallet,Beauty,Amazon,2339.08,3.1,634,This is a high-quality leather wallet available on Amazon.
560,Casual Shirt,Accessories,eBay,2771.16,3.8,125,This is a high-quality casual shirt available on eBay.
561,Backpack,Footwear,Amazon,1074.26,3.7,178,This is a high-quality backpack available on Amazon.
562,Floral Dress,Beauty,Flipkart,772.52,2.7,723,This is a high-quality floral dress available on Flipkart.
563,Floral Dress,Accessories,Flipkart,1700.53,3.8,398,This is a high-quality floral dress available on Flipkart.
564,Wrist Watch,Accessories,eBay,1361.08,4.7,388,This is a high-quality wrist watch available on eBay.
565,Makeup Kit,Clothing,Amazon,839.9,4.7,30,This is a high-quality makeup kit available on Amazon.
566,Leather Wallet,Clothing,eBay,2823.48,3.0,928,This is a high-quality leather wallet available on eBay.
567,Casual Shirt,Clothing,Amazon,2861.08,3.1,43,This is a high-quality casual shirt available on Amazon.
568,Sunglasses,Accessories,eBay,2040.17,4.4,807,This is a high-quality sunglasses available on eBay.
569,Laptop,Clothing,eBay,1528.5,2.8,565,This is a high-quality laptop available on eBay.
570,Floral Dress,Beauty,Flipkart,594.98,3.8,800,This is a high-quality floral dress available on Flipkart.
571,Wireless Charger,Beauty,Flipkart,257.53,3.6,890,This is a high-quality wireless charger available on Flipkart.
572,Casual Shirt,Footwear,eBay,702.78,4.1,559,This is a high-quality casual shirt available on eBay.
573,LED Monitor,Beauty,eBay,873.84,3.8,646,This is a high-quality led monitor available on eBay.
574,Formal Pants,Footwear,Flipkart,2217.74,3.4,411,This is a high-quality formal pants available on Flipkart.
575,Formal Pants,Beauty,Amazon,2617.53,3.2,423,This is a high-quality formal pants available on Amazon.
576,Sneakers,Beauty,Amazon,1992.23,3.8,57,This is a high-quality sneakers available on Amazon.
577,Floral Dress,Beauty,eBay,829.0,3.0,250,This is a high-quality floral dress available on eBay.
578,Wrist Watch,Electronics,eBay,432.6,3.7,503,This is a high-quality wrist watch available on eBay.
579,Sunglasses,Beauty,Flipkart,2925.36,4.0,745,This is a high-quality sunglasses available on Flipkart.
580,Smartphone,Electronics,Amazon,1214.41,4.5,515,This is a high-quality smartphone available on Amazon.
581,Leather Wallet,Accessories,eBay,799.36,4.6,560,This is a high-quality leather wallet available on eBay.
582,Makeup Kit,Footwear,Amazon,1739.63,3.9,488,This is a high-quality makeup kit available on Amazon.
583,Wrist Watch,Beauty,Flipkart,1137.2,3.1,130,This is a high-quality wrist watch available on Flipkart.
584,Laptop,Electronics,eBay,1060.91,4.3,727,This is a high-quality laptop available on eBay.
585,Makeup Kit,Beauty,Flipkart,2998.15,4.5,418,This is a high-quality makeup kit available on Flipkart.
586,Laptop,Footwear,Flipkart,659.16,4.5,317,This is a high-quality laptop available on Flipkart.
587,Casual Shirt,Electronics,Amazon,1510.44,4.5,692,This is a high-quality casual shirt available on Amazon.
588,Backpack,Footwear,Flipkart,2586.5,2.8,60,This is a high-quality backpack available on Flipkart.
589,Laptop,Accessories,Amazon,1736.68,3.7,419,This is a high-quality laptop available on Amazon.
590,Backpack,Clothing,Amazon,2909.56,4.2,935,This is a high-quality backpack available on Amazon.
591,Formal Pants,Beauty,Flipkart,1997.87,4.1,389,This is a high-quality formal pants available on Flipkart.
592,Casual Shirt,Footwear,eBay,2500.29,2.6,251,This is a high-quality casual shirt available on eBay.
593,Laptop,Beauty,eBay,2794.83,4.1,290,This is a high-quality laptop available on eBay.
594,Floral Dress,Clothing,Amazon,2417.66,4.2,305,This is a high-quality floral dress available on Amazon.
595,Casual Shirt,Clothing,Amazon,110.23,3.3,370,This is a high-quality casual shirt available on Amazon.
596,Laptop,Beauty,eBay,1060.14,2.7,819,This is a high-quality laptop available on eBay.
597,Leather Wallet,Beauty,Amazon,908.68,4.4,207,This is a high-quality leather wallet available on Amazon.
598,Floral Dress,Beauty,Amazon,1091.86,3.6,248,This is a high-quality floral dress available on Amazon.
599,Laptop,Beauty,eBay,967.53,4.1,190,This is a high-quality laptop available on eBay.
600,Smartphone,Electronics,eBay,1072.99,3.1,25,This is a high-quality smartphone available on eBay.
601,Casual Shirt,Footwear,eBay,1409.84,4.8,441,This is a high-quality casual shirt available on eBay.
602,Wrist Watch,Footwear,Amazon,1480.8,4.2,30,This is a high-quality wrist watch available on Amazon.
603,Makeup Kit,Clothing,Amazon,2178.55,4.5,540,This is a high-quality makeup kit available on Amazon.
604,Smartphone,Clothing,eBay,1608.57,2.6,490,This is a high-quality smartphone available on eBay.
605,Wireless Charger,Footwear,Amazon,2708.47,4.2,865,This is a high-quality wireless charger available on Amazon.
606,Floral Dress,Accessories,eBay,979.54,3.5,335,This is a high-quality floral dress available on eBay.
607,Bluetooth Headphones,Beauty,eBay,444.25,3.7,718,This is a high-quality bluetooth headphones available on eBay.
608,Wireless Charger,Beauty,Flipkart,371.77,4.3,646,This is a high-quality wireless charger available on Flipkart.
609,Sneakers,Clothing,Flipkart,626.95,3.1,849,This is a high-quality sneakers available on Flipkart.
610,Makeup Kit,Beauty,eBay,441.69,4.4,132,This is a high-quality makeup kit available on eBay.
611,Sneakers,Beauty,Flipkart,2250.26,2.9,974,This is a high-quality sneakers available on Flipkart.
612,Wireless Charger,Footwear,Amazon,618.72,4.1,122,This is a high-quality wireless charger available on Amazon.
613,Sunglasses,Clothing,Flipkart,684.01,4.8,560,This is a high-quality sunglasses available on Flipkart.
614,Backpack,Footwear,eBay,2693.96,4.6,784,This is a high-quality backpack available on eBay.
615,LED Monitor,Accessories,eBay,2393.59,4.4,828,This is a high-quality led monitor available on eBay.
616,Backpack,Electronics,Amazon,1965.06,3.0,442,This is a high-quality backpack available on Amazon.
617,Wrist Watch,Electronics,Amazon,612.14,3.9,267,This is a high-quality wrist watch available on Amazon.
618,Casual Shirt,Accessories,Flipkart,1802.6,4.3,495,This is a high-quality casual shirt available on Flipkart.
619,Bluetooth Headphones,Electronics,Flipkart,2224.18,3.1,86,This is a high-quality bluetooth headphones available on Flipkart.
620,Smartphone,Accessories,eBay,707.22,4.5,849,This is a high-quality smartphone available on eBay.
621,Wrist Watch,Accessories,Flipkart,809.37,3.4,912,This is a high-quality wrist watch available on Flipkart.
622,Gaming Mouse,Footwear,Amazon,1971.68,2.9,609,This is a high-quality gaming mouse available on Amazon.
623,Sneakers,Accessories,Amazon,1099.21,3.6,798,This is a high-quality sneakers available on Amazon.
624,Makeup Kit,Electronics,Flipkart,1497.46,2.7,291,This is a high-quality makeup kit available on Flipkart.
625,Leather Wallet,Accessories,Flipkart,1148.52,2.5,334,This is a high-quality leather wallet available on Flipkart.
626,Bluetooth Headphones,Footwear,eBay,197.14,2.6,304,This is a high-quality bluetooth headphones available on eBay.
627,Wrist Watch,Accessories,eBay,916.91,2.9,972,This is a high-quality wrist watch available on eBay.
628,Laptop,Accessories,eBay,2616.79,3.2,902,This is a high-quality laptop available on eBay.
629,Backpack,Accessories,Amazon,510.01,4.8,498,This is a high-quality backpack available on Amazon.
630,Sunglasses,Beauty,Amazon,1785.19,2.6,757,This is a high-quality sunglasses available on Amazon.
631,Sunglasses,Clothing,Flipkart,814.15,3.5,282,This is a high-quality sunglasses available on Flipkart.
632,Sunglasses,Beauty,Flipkart,1109.86,3.7,854,This is a high-quality sunglasses available on Flipkart.
633,Backpack,Accessories,eBay,2405.41,4.7,408,This is a high-quality backpack available on eBay.
634,Floral Dress,Beauty,eBay,1469.57,2.6,394,This is a high-quality floral dress available on eBay.
635,Casual Shirt,Footwear,Flipkart,622.5,2.6,204,This is a high-quality casual shirt available on Flipkart.
636,Smartphone,Electronics,Flipkart,822.6,2.6,834,This is a high-quality smartphone available on Flipkart.
637,Laptop,Accessories,eBay,102.51,2.9,258,This is a high-quality laptop available on eBay.
638,Wireless Charger,Beauty,eBay,1275.93,4.3,104,This is a high-quality wireless charger available on eBay.
639,Formal Pants,Beauty,eBay,1990.06,3.8,167,This is a high-quality formal pants available on eBay.
640,Makeup Kit,Beauty,eBay,1600.71,2.6,611,This is a high-quality makeup kit available on eBay.
641,Laptop,Beauty,eBay,309.46,4.6,940,This is a high-quality laptop available on eBay.
642,Laptop,Electronics,Amazon,2441.27,4.9,234,This is a high-quality laptop available on Amazon.
643,Gaming Mouse,Accessories,Flipkart,438.76,3.4,70,This is a high-quality gaming mouse available on Flipkart.
644,Wireless Charger,Clothing,eBay,2429.56,2.5,91,This is a high-quality wireless charger available on eBay.
645,Floral Dress,Accessories,Flipkart,2338.5,4.2,372,This is a high-quality floral dress available on Flipkart.
646,Smartphone,Electronics,Amazon,1975.82,3.0,320,This is a high-quality smartphone available on Amazon.
647,Floral Dress,Clothing,Flipkart,1026.58,4.5,251,This is a high-quality floral dress available on Flipkart.
648,Floral Dress,Accessories,Amazon,1737.33,2.9,748,This is a high-quality floral dress available on Amazon.
649,Casual Shirt,Footwear,Flipkart,688.18,4.2,161,This is a high-quality casual shirt available on Flipkart.
650,Leather Wallet,Accessories,Amazon,363.93,2.8,276,This is a high-quality leather wallet available on Amazon.
651,Leather Wallet,Footwear,Flipkart,2397.96,3.8,416,This is a high-quality leather wallet available on Flipkart.
652,Floral Dress,Footwear,Amazon,550.36,3.9,947,This is a high-quality floral dress available on Amazon.
653,Laptop,Footwear,Flipkart,689.29,4.7,621,This is a high-quality laptop available on Flipkart.
654,LED Monitor,Footwear,eBay,1454.9,3.8,10,This is a high-quality led monitor available on eBay.
655,Floral Dress,Beauty,eBay,502.24,3.0,396,This is a high-quality floral dress available on eBay.
656,Makeup Kit,Electronics,eBay,2074.2,2.9,162,This is a high-quality makeup kit available on eBay.
657,Wrist Watch,Footwear,eBay,467.46,5.0,982,This is a high-quality wrist watch available on eBay.
658,Formal Pants,Electronics,Amazon,2706.59,4.0,852,This is a high-quality formal pants available on Amazon.
659,Sneakers,Clothing,Flipkart,2639.69,3.2,278,This is a high-quality sneakers available on Flipkart.
660,Laptop,Footwear,Flipkart,2271.08,3.4,569,This is a high-quality laptop available on Flipkart.
661,Wireless Charger,Accessories,eBay,1734.77,4.3,412,This is a high-quality wireless charger available on eBay.
662,Wrist Watch,Beauty,eBay,467.42,3.3,990,This is a high-quality wrist watch available on eBay.
663,Backpack,Electronics,Flipkart,2035.18,4.6,54,This is a high-quality backpack available on Flipkart.
664,Casual Shirt,Accessories,Amazon,2180.9,2.6,390,This is a high-quality casual shirt available on Amazon.
665,LED Monitor,Footwear,Amazon,1332.15,3.6,384,This is a high-quality led monitor available on Amazon.
666,Gaming Mouse,Clothing,eBay,1657.59,3.6,100,This is a high-quality gaming mouse available on eBay.
667,Sneakers,Footwear,Amazon,1804.87,3.8,414,This is a high-quality sneakers available on Amazon.
668,Floral Dress,Electronics,Amazon,141.18,2.9,650,This is a high-quality floral dress available on Amazon.
669,Casual Shirt,Accessories,Amazon,2311.58,3.2,193,This is a high-quality casual shirt available on Amazon.
670,Wrist Watch,Accessories,eBay,734.57,4.7,892,This is a high-quality wrist watch available on eBay.
671,Wrist Watch,Electronics,Amazon,1867.99,4.8,161,This is a high-quality wrist watch available on Amazon.
672,Wireless Charger,Clothing,Flipkart,2366.75,2.6,371,This is a high-quality wireless charger available on Flipkart.
673,Formal Pants,Accessories,Amazon,1708.28,2.7,369,This is a high-quality formal pants available on Amazon.
674,Sunglasses,Clothing,Amazon,990.77,2.5,611,This is a high-quality sunglasses available on Amazon.
675,Makeup Kit,Electronics,Amazon,1802.01,4.9,890,This is a high-quality makeup kit available on Amazon.
676,Floral Dress,Electronics,Amazon,500.04,2.5,412,This is a high-quality floral dress available on Amazon.
677,Laptop,Footwear,Amazon,1455.49,4.8,952,This is a high-quality laptop available on Amazon.
678,Wrist Watch,Clothing,eBay,1789.99,3.3,235,This is a high-quality wrist watch available on eBay.
679,Leather Wallet,Beauty,Flipkart,1477.53,4.2,49,This is a high-quality leather wallet available on Flipkart.
680,Casual Shirt,Beauty,eBay,2806.98,3.0,320,This is a high-quality casual shirt available on eBay.
681,Floral Dress,Electronics,Flipkart,1551.81,2.7,147,This is a high-quality floral dress available on Flipkart.
682,Laptop,Beauty,eBay,2921.3,2.6,10,This is a high-quality laptop available on eBay.
683,Leather Wallet,Clothing,Amazon,1495.42,2.6,504,This is a high-quality leather wallet available on Amazon.
684,Backpack,Clothing,Amazon,1445.86,3.5,557,This is a high-quality backpack available on Amazon.
685,Wrist Watch,Clothing,Amazon,2431.42,2.9,985,This is a high-quality wrist watch available on Amazon.
686,Laptop,Footwear,Flipkart,2403.51,2.9,494,This is a high-quality laptop available on Flipkart.
687,Wireless Charger,Footwear,Amazon,183.27,3.1,570,This is a high-quality wireless charger available on Amazon.
688,Laptop,Footwear,Amazon,2329.72,2.8,180,This is a high-quality laptop available on Amazon.
689,Smartphone,Accessories,Flipkart,2469.45,3.3,167,This is a high-quality smartphone available on Flipkart.
690,Floral Dress,Electronics,eBay,861.91,3.5,781,This is a high-quality floral dress available on eBay.
691,Gaming Mouse,Clothing,eBay,523.1,3.9,271,This is a high-quality gaming mouse available on eBay.
692,Wrist Watch,Clothing,Amazon,1789.32,3.1,159,This is a high-quality wrist watch available on Amazon.
693,Smartphone,Beauty,eBay,2534.51,3.7,872,This is a high-quality smartphone available on eBay.
694,Wireless Charger,Footwear,eBay,1211.42,3.8,47,This is a high-quality wireless charger available on eBay.
695,Leather Wallet,Electronics,Amazon,2244.9,4.0,783,This is a high-quality leather wallet available on Amazon.
696,Gaming Mouse,Electronics,Flipkart,2739.13,4.0,89,This is a high-quality gaming mouse available on Flipkart.
697,Sneakers,Footwear,Flipkart,2294.23,4.0,769,This is a high-quality sneakers available on Flipkart.
698,Floral Dress,Electronics,Amazon,192.13,3.0,32,This is a high-quality floral dress available on Amazon.
699,Makeup Kit,Footwear,eBay,2996.8,4.0,236,This is a high-quality makeup kit available on eBay.
700,Gaming Mouse,Beauty,eBay,2429.14,3.6,26,This is a high-quality gaming mouse available on eBay.
701,Laptop,Electronics,Amazon,2711.66,3.5,934,This is a high-quality laptop available on Amazon.
702,Floral Dress,Clothing,eBay,1601.35,3.6,354,This is a high-quality floral dress available on eBay.
703,Leather Wallet,Electronics,eBay,1331.1,4.2,862,This is a high-quality leather wallet available on eBay.
704,Backpack,Beauty,Flipkart,2210.04,2.5,731,This is a high-quality backpack available on Flipkart.
705,Sneakers,Electronics,Amazon,2108.19,4.4,575,This is a high-quality sneakers available on Amazon.
706,Floral Dress,Electronics,Amazon,1764.32,2.8,472,This is a high-quality floral dress available on Amazon.
707,LED Monitor,Accessories,Amazon,2341.26,3.0,412,This is a high-quality led monitor available on Amazon.
708,Leather Wallet,Clothing,Amazon,1559.89,4.2,198,This is a high-quality leather wallet available on Amazon.
709,Bluetooth Headphones,Clothing,Flipkart,1211.63,3.5,456,This is a high-quality bluetooth headphones available on Flipkart.
710,Casual Shirt,Footwear,Flipkart,2036.44,3.0,455,This is a high-quality casual shirt available on Flipkart.
711,Laptop,Accessories,Amazon,1166.35,4.3,691,This is a high-quality laptop available on Amazon.
712,Laptop,Footwear,Amazon,2843.61,2.9,26,This is a high-quality laptop available on Amazon.
713,Casual Shirt,Accessories,Amazon,1956.51,4.3,665,This is a high-quality casual shirt available on Amazon.
714,Formal Pants,Clothing,Flipkart,1389.83,4.1,561,This is a high-quality formal pants available on Flipkart.
715,Laptop,Electronics,Flipkart,2881.19,4.6,899,This is a high-quality laptop available on Flipkart.
716,Smartphone,Clothing,Flipkart,492.81,3.5,541,This is a high-quality smartphone available on Flipkart.
717,Makeup Kit,Clothing,Amazon,1913.95,4.9,74,This is a high-quality makeup kit available on Amazon.
718,Wrist Watch,Clothing,eBay,2990.53,2.9,96,This is a high-quality wrist watch available on eBay.
719,Sneakers,Electronics,eBay,1683.23,3.1,332,This is a high-quality sneakers available on eBay.
720,Formal Pants,Beauty,eBay,2794.38,3.5,749,This is a high-quality formal pants available on eBay.
721,Backpack,Electronics,eBay,1915.72,4.5,386,This is a high-quality backpack available on eBay.
722,Formal Pants,Accessories,Flipkart,2785.79,4.0,418,This is a high-quality formal pants available on Flipkart.
723,Wireless Charger,Electronics,Flipkart,856.5,3.9,860,This is a high-quality wireless charger available on Flipkart.
724,Sunglasses,Accessories,Flipkart,1893.76,5.0,614,This is a high-quality sunglasses available on Flipkart.
725,Wrist Watch,Beauty,Amazon,1189.48,4.2,954,This is a high-quality wrist watch available on Amazon.
726,Bluetooth Headphones,Clothing,Amazon,718.76,4.8,908,This is a high-quality bluetooth headphones available on Amazon.
727,Floral Dress,Clothing,Flipkart,1569.14,4.7,551,This is a high-quality floral dress available on Flipkart.
728,Laptop,Clothing,eBay,881.1,3.5,123,This is a high-quality laptop available on eBay.
729,Smartphone,Clothing,eBay,2517.46,3.1,663,This is a high-quality smartphone available on eBay.
730,Wireless Charger,Accessories,Amazon,2975.11,4.1,816,This is a high-quality wireless charger available on Amazon.
731,Wrist Watch,Beauty,Flipkart,473.68,4.5,306,This is a high-quality wrist watch available on Flipkart.
732,Wrist Watch,Beauty,Amazon,1189.62,3.3,15,This is a high-quality wrist watch available on Amazon.
733,Wrist Watch,Accessories,Flipkart,1005.11,3.3,606,This is a high-quality wrist watch available on Flipkart.
734,Bluetooth Headphones,Accessories,Flipkart,2423.77,3.3,538,This is a high-quality bluetooth headphones available on Flipkart.
735,Formal Pants,Clothing,Amazon,1724.34,4.3,347,This is a high-quality formal pants available on Amazon.
736,Casual Shirt,Clothing,Flipkart,2800.64,2.9,126,This is a high-quality casual shirt available on Flipkart.
737,Sneakers,Electronics,Amazon,2930.0,3.5,436,This is a high-quality sneakers available on Amazon.
738,Formal Pants,Accessories,eBay,2601.72,4.4,229,This is a high-quality formal pants available on eBay.
739,LED Monitor,Beauty,Amazon,1410.42,4.2,156,This is a high-quality led monitor available on Amazon.
740,Formal Pants,Footwear,Flipkart,480.14,3.1,44,This is a high-quality formal pants available on Flipkart.
741,Leather Wallet,Accessories,Amazon,1598.4,3.6,882,This is a high-quality leather wallet available on Amazon.
742,Floral Dress,Beauty,Amazon,826.64,3.9,961,This is a high-quality floral dress available on Amazon.
743,Sunglasses,Accessories,eBay,2079.16,3.5,459,This is a high-quality sunglasses available on eBay.
744,Formal Pants,Clothing,Amazon,2619.44,2.8,64,This is a high-quality formal pants available on Amazon.
745,LED Monitor,Electronics,Amazon,1219.49,4.3,984,This is a high-quality led monitor available on Amazon.
746,Sunglasses,Beauty,eBay,1404.77,4.6,546,This is a high-quality sunglasses available on eBay.
747,Smartphone,Accessories,eBay,1990.55,3.3,325,This is a high-quality smartphone available on eBay.
748,Gaming Mouse,Clothing,eBay,1694.06,4.0,224,This is a high-quality gaming mouse available on eBay.
749,Makeup Kit,Footwear,eBay,178.49,4.5,986,This is a high-quality makeup kit available on eBay.
750,Laptop,Footwear,Flipkart,274.14,3.6,260,This is a high-quality laptop available on Flipkart.
751,Floral Dress,Accessories,Amazon,1009.86,4.5,969,This is a high-quality floral dress available on Amazon.
752,Sunglasses,Footwear,eBay,1886.89,4.9,202,This is a high-quality sunglasses available on eBay.
753,Sunglasses,Electronics,Flipkart,1605.5,5.0,785,This is a high-quality sunglasses available on Flipkart.
754,Wireless Charger,Footwear,Amazon,1845.99,2.9,464,This is a high-quality wireless charger available on Amazon.
755,Gaming Mouse,Beauty,Amazon,1884.95,3.2,892,This is a high-quality gaming mouse available on Amazon.
756,Gaming Mouse,Clothing,eBay,367.44,3.3,607,This is a high-quality gaming mouse available on eBay.
757,LED Monitor,Footwear,Flipkart,469.25,4.8,574,This is a high-quality led monitor available on Flipkart.
758,Laptop,Beauty,eBay,1674.75,3.5,620,This is a high-quality laptop available on eBay.
759,Gaming Mouse,Beauty,Amazon,1225.5,4.4,173,This is a high-quality gaming mouse available on Amazon.
760,Laptop,Electronics,Amazon,2061.87,3.5,929,This is a high-quality laptop available on Amazon.
761,Wrist Watch,Footwear,Amazon,2146.46,3.3,672,This is a high-quality wrist watch available on Amazon.
762,Wrist Watch,Beauty,eBay,1547.99,4.4,675,This is a high-quality wrist watch available on eBay.
763,Wrist Watch,Electronics,Amazon,509.67,4.5,205,This is a high-quality wrist watch available on Amazon.
764,Leather Wallet,Electronics,Flipkart,2179.87,3.4,23,This is a high-quality leather wallet available on Flipkart.
765,Wrist Watch,Electronics,eBay,1325.46,3.1,964,This is a high-quality wrist watch available on eBay.
766,Backpack,Accessories,Flipkart,1304.06,3.0,34,This is a high-quality backpack available on Flipkart.
767,LED Monitor,Accessories,eBay,522.59,3.7,941,This is a high-quality led monitor available on eBay.
768,Bluetooth Headphones,Footwear,Flipkart,2842.13,3.6,786,This is a high-quality bluetooth headphones available on Flipkart.
769,Floral Dress,Footwear,Amazon,850.72,4.1,240,This is a high-quality floral dress available on Amazon.
770,Bluetooth Headphones,Electronics,eBay,316.34,3.0,445,This is a high-quality bluetooth headphones available on eBay.
771,Leather Wallet,Electronics,Flipkart,1436.99,3.6,799,This is a high-quality leather wallet available on Flipkart.
772,Gaming Mouse,Accessories,Flipkart,1861.93,4.5,924,This is a high-quality gaming mouse available on Flipkart.
773,Smartphone,Electronics,Flipkart,177.97,2.7,248,This is a high-quality smartphone available on Flipkart.
774,Leather Wallet,Footwear,Amazon,2149.06,2.8,51,This is a high-quality leather wallet available on Amazon.
775,Sneakers,Clothing,Flipkart,655.11,3.2,429,This is a high-quality sneakers available on Flipkart.
776,Wireless Charger,Footwear,Amazon,2310.64,4.3,854,This is a high-quality wireless charger available on Amazon.
777,LED Monitor,Beauty,Flipkart,740.56,3.7,909,This is a high-quality led monitor available on Flipkart.
778,Sneakers,Electronics,eBay,2256.48,4.5,289,This is a high-quality sneakers available on eBay.
779,Sunglasses,Footwear,eBay,2685.81,4.8,37,This is a high-quality sunglasses available on eBay.
780,Backpack,Footwear,Amazon,1769.3,2.8,489,This is a high-quality backpack available on Amazon.
781,Floral Dress,Accessories,Flipkart,488.92,4.5,668,This is a high-quality floral dress available on Flipkart.
782,Formal Pants,Beauty,eBay,511.57,5.0,905,This is a high-quality formal pants available on eBay.
783,Wrist Watch,Beauty,Amazon,1854.25,3.3,941,This is a high-quality wrist watch available on Amazon.
784,Backpack,Clothing,Flipkart,2562.16,2.7,563,This is a high-quality backpack available on Flipkart.
785,Floral Dress,Footwear,eBay,2660.02,3.5,361,This is a high-quality floral dress available on eBay.
786,Casual Shirt,Clothing,Flipkart,1866.97,4.7,841,This is a high-quality casual shirt available on Flipkart.
787,Bluetooth Headphones,Beauty,Flipkart,1183.88,2.6,320,This is a high-quality bluetooth headphones available on Flipkart.
788,Smartphone,Accessories,eBay,449.63,4.9,394,This is a high-quality smartphone available on eBay.
789,LED Monitor,Accessories,eBay,2248.68,4.8,747,This is a high-quality led monitor available on eBay.
790,Smartphone,Footwear,Flipkart,477.99,3.3,761,This is a high-quality smartphone available on Flipkart.
791,Formal Pants,Clothing,Flipkart,1976.71,3.2,435,This is a high-quality formal pants available on Flipkart.
792,LED Monitor,Accessories,eBay,418.16,4.1,801,This is a high-quality led monitor available on eBay.
793,LED Monitor,Accessories,eBay,1563.66,3.4,77,This is a high-quality led monitor available on eBay.
794,Formal Pants,Accessories,Flipkart,467.6,3.8,697,This is a high-quality formal pants available on Flipkart.
795,Smartphone,Accessories,Flipkart,1253.71,4.2,366,This is a high-quality smartphone available on Flipkart.
796,Wrist Watch,Electronics,Amazon,1840.97,3.5,93,This is a high-quality wrist watch available on Amazon.
797,Wrist Watch,Electronics,eBay,1538.52,4.7,290,This is a high-quality wrist watch available on eBay.
798,Backpack,Clothing,Flipkart,2694.99,3.3,594,This is a high-quality backpack available on Flipkart.
799,Casual Shirt,Clothing,Flipkart,1384.68,3.5,286,This is a high-quality casual shirt available on Flipkart.
800,Floral Dress,Electronics,Amazon,1326.69,2.9,405,This is a high-quality floral dress available on Amazon.
801,Casual Shirt,Footwear,Amazon,2801.1,3.2,172,This is a high-quality casual shirt available on Amazon.
802,Laptop,Footwear,Flipkart,775.64,4.5,738,This is a high-quality laptop available on Flipkart.
803,LED Monitor,Beauty,eBay,416.47,3.5,650,This is a high-quality led monitor available on eBay.
804,Casual Shirt,Electronics,Flipkart,1347.25,3.2,438,This is a high-quality casual shirt available on Flipkart.
805,LED Monitor,Clothing,Flipkart,2467.27,4.8,950,This is a high-quality led monitor available on Flipkart.
